name,category,lat,lng,address,municipality,barangay,hotline,bed_capacity,trauma_er,facility_level,capacityInfo
Water Store,supermarket,15.069608,120.735727,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · water
Car_repair Store,supermarket,15.069491,120.735622,"Jose Abad Santos Avenue, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · car_repair
EDU Hardware & Construction Supply,supermarket,15.064815,120.722368,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · hardware
Vibe's Barbershop,supermarket,15.063612,120.720467,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · hairdresser
Agrarian Store,supermarket,15.064686,120.722508,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · agrarian
Cebuana Lhuillier,supermarket,15.064113,120.720419,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · pawnbroker
Honda Motorcycle Store and Shop,supermarket,15.06392,120.720414,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · motorcycle
I. E. L. T. S,school,15.040906,120.683675,"Jose Abad Santos Avenue, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Evacuation Shelter / Education Facility,High-Ground Evacuation Shelter · Relief Goods Depot
Mercury Drug,pharmacy,15.039784,120.682163,"Jose Abad Santos Avenue, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Pharmacy & Medical Supplies,"First-Aid, Essential Medications & Antibiotics"
Toy Kingdom,supermarket,15.052565,120.697115,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · toys
Uniqlo,supermarket,15.052456,120.701182,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · clothes
McDonald's,supermarket,15.052013,120.69785,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
Mexicano Trading Inc.,supermarket,15.053914,120.710815,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · trade
Xaviery Computer Store,supermarket,15.039742,120.681045,"Jose Abad Santos Avenue, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · computer
BDO,supermarket,15.051982,120.697307,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bank
SM Cinema,government,15.052605,120.699177,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
SM Event Center,government,15.053182,120.69709,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Photo Booth,supermarket,15.052231,120.702255,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · photo
Barangay Post,police,15.057297,120.716869,"Pampanga, Pampanga",Pampanga,Central,117 / 911,0,False,Police Station / Law Enforcement,24/7 Security & Search and Rescue Standby
Jong Phil Language Center,government,15.027095,120.694191,"Vivencio Cuyugan Road, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
The SM Store,supermarket,15.052547,120.700655,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · department_store
7-Eleven,supermarket,15.051967,120.702542,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · convenience
Teletech,government,15.052323,120.702487,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Ace Hardware,supermarket,15.052389,120.70139,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · doityourself
Maximuscle Gym,government,15.053498,120.710757,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Cubacub Lumber & Hardware,supermarket,15.056307,120.715228,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · hardware
Cyberzone,supermarket,15.052695,120.697051,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · electronics
Starbucks,supermarket,15.052008,120.70172,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · cafe
BDO,supermarket,15.051965,120.702388,"Jose Abad Santos Avenue, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bank
Quantum,government,15.052932,120.698457,"San Fernando, Pampanga",San Fernando,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Tumang Funeral Service,supermarket,15.062293,120.72013,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · funeral_directors
Cabalen,supermarket,15.053443,120.697004,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
National Book Store,supermarket,15.051996,120.697519,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · books
Bench,supermarket,15.052349,120.697315,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · clothes
Racks,supermarket,15.052089,120.70097,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
French Baker,supermarket,15.052134,120.69855,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bakery
Food Court,government,15.052804,120.698583,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
7-Eleven,supermarket,15.061135,120.719273,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · convenience
RG Roque Construction & Trading,supermarket,15.062447,120.71996,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · trade
Convenience Store,supermarket,15.068401,120.740408,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · convenience
Convenience Store,supermarket,15.068513,120.74084,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · convenience
Convenience Store,supermarket,15.069761,120.742325,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · convenience
Watsons,supermarket,15.052008,120.696502,"Jose Abad Santos Avenue, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · chemist
Concorde,government,15.051979,120.696714,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
World's Of Fun,government,15.053437,120.697084,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Jollibee,supermarket,15.051982,120.697387,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
BPI,supermarket,15.052166,120.696633,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bank
Red Ribbon,supermarket,15.051954,120.697017,"Jose Abad Santos Avenue, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bakery
The SM Store,supermarket,15.052867,120.699484,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · department_store
Burger King,supermarket,15.052015,120.696979,"Jose Abad Santos Avenue, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
Welding And Auto Repair Shop,supermarket,15.070654,120.740725,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · car_repair
RML Enterprise,supermarket,15.067115,120.728374,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · furniture
Convenience Store,supermarket,15.067617,120.725847,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · convenience
Jesus B. Sun Jr. Construction Supply,supermarket,15.067054,120.727394,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · trade
Razon's,supermarket,15.030476,120.71503,"North Luzon Expressway, San Fernando, Pampanga",San Fernando,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
J.Co,supermarket,15.052013,120.699552,"Barangay Lagundi, Mexico, Pampanga",Mexico,Lagundi,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
Moto Cycle Parts,supermarket,14.841352,120.81174,"F. Estrella, Pampanga, Pampanga",Pampanga,Central,+63 905 886 0721,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bicycle
Mary the Queen College,school,14.98386,120.621882,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Evacuation Shelter / Education Facility,High-Ground Evacuation Shelter · Relief Goods Depot
Pine's Delicacies,supermarket,14.98113,120.618744,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · pastry
LTO Guagua District Office,government,14.976266,120.618871,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Glend Computer Shop,government,15.297355,120.949234,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
7-Eleven,supermarket,14.997556,120.614522,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · convenience
San Jose Barangay Hall,government,15.001042,120.62011,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Capati Rice Mill,supermarket,15.034152,120.584427,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · rice
Fareast travel and car service,government,15.21607,120.57935,"Vallejo Street, Pampanga, Pampanga",Pampanga,Central,+63 905 475 3504,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Prime City,government,15.165134,120.581746,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
victoria residence,government,15.068885,120.902446,"ricardo victoria street, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
EricSon's Guitar,supermarket,14.968367,120.617001,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · musical_instrument
Agicon building and Apartelle,government,15.052161,120.707544,"Jose Abad Santos Avenue, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
PSMBFI,government,15.018499,120.701629,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
TGP,pharmacy,14.833799,120.733504,"M. H. del Pilar Street, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Pharmacy & Medical Supplies,"First-Aid, Essential Medications & Antibiotics"
Andok's,supermarket,14.833493,120.733629,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
Villarica,supermarket,14.833832,120.733658,"Mabini Street, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · pawnbroker
ConviShop,supermarket,14.834585,120.733236,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · convenience
Caroline's Bakeshop,supermarket,14.8345,120.733222,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bakery
BDO,supermarket,14.836919,120.734234,"Emilio G. Perez Street, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · atm
Angel's Kainan,supermarket,14.835285,120.733034,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
Maybank,supermarket,14.83557,120.733206,"M. H. del Pilar Street, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bank
Hagonoy Water District,government,14.836239,120.733467,"G. Panganiban Street, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Super8,supermarket,14.835835,120.733571,"Emilio G. Perez Street, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · supermarket
Villarica,supermarket,14.835395,120.7332,"M. H. del Pilar Street, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · pawnbroker
Angel's Burger,supermarket,14.83385,120.73335,"M. H. del Pilar Street, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
